date,yyyymm,Rfree,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other,NoDur_excess,Durbl_excess,Manuf_excess,Enrgy_excess,HiTec_excess,Telcm_excess,Shops_excess,Hlth_excess,Utils_excess,Other_excess,dp,ep,b/m,tbl,lty,tms,dfy,ntis,infl,ltr,dfr,svar,dp_lag1,ep_lag1,b/m_lag1,tbl_lag1,lty_lag1,tms_lag1,dfy_lag1,ntis_lag1,infl_lag1,ltr_lag1,dfr_lag1,svar_lag1
1931-08-01,193108,0.0003,-0.0062,-0.029,-0.0012,0.0948,0.0372,0.0082,0.0306,0.0039,0.0,-0.0402,-0.0065,-0.0293,-0.0015,0.0945,0.0369,0.0079,0.0303,0.0036,-0.0003,-0.0405,-2.764483,-2.943718,0.654185,0.0042,0.0326,0.0284,0.0307,0.020157,0.0,0.0012,0.0,0.004542,-2.739832,-2.89402,0.67361,0.0041,0.0325,0.0284,0.0272,0.034006,0.0,-0.0042,0.0094,0.007039
1931-09-01,193109,0.0003,-0.2497,-0.3486,-0.3002,-0.3053,-0.3396,-0.217,-0.304,-0.2959,-0.296,-0.2678,-0.25,-0.3489,-0.3005,-0.3056,-0.3399,-0.2173,-0.3043,-0.2962,-0.2963,-0.2681,-2.423979,-2.629831,0.944002,0.0045,0.0353,0.0308,0.0352,0.03037,-0.006623,-0.0281,0.0267,0.023459,-2.764483,-2.943718,0.654185,0.0042,0.0326,0.0284,0.0307,0.020157,0.0,0.0012,0.0,0.004542
1931-10-01,193110,0.001,0.0695,0.1297,0.0612,0.1503,0.1139,0.0434,0.1413,0.1127,0.1048,0.0208,0.0685,0.1287,0.0602,0.1493,0.1129,0.0424,0.1403,0.1117,0.1038,0.0198,-2.520637,-2.754706,0.877176,0.017,0.0385,0.0215,0.0405,0.011269,-0.006667,-0.033,-0.0033,0.042502,-2.423979,-2.629831,0.944002,0.0045,0.0353,0.0308,0.0352,0.03037,-0.006623,-0.0281,0.0267,0.023459
1931-11-01,193111,0.0017,-0.0441,-0.0372,-0.0803,-0.0873,-0.1417,-0.0686,-0.0962,-0.0283,-0.0481,-0.1916,-0.0458,-0.0389,-0.082,-0.089,-0.1434,-0.0703,-0.0979,-0.03,-0.0498,-0.1933,-2.433653,-2.697579,0.971556,0.0177,0.0385,0.0208,0.0399,0.003396,-0.013423,0.0027,-0.0216,0.011435,-2.520637,-2.754706,0.877176,0.017,0.0385,0.0215,0.0405,0.011269,-0.006667,-0.033,-0.0033,0.042502
1931-12-01,193112,0.0012,-0.0976,-0.0879,-0.1541,-0.1896,-0.1359,-0.08,-0.1543,-0.041,-0.1325,-0.1615,-0.0988,-0.0891,-0.1553,-0.1908,-0.1371,-0.0812,-0.1555,-0.0422,-0.1337,-0.1627,-2.292781,-2.588626,1.170732,0.0241,0.0407,0.0166,0.051,-0.012921,-0.006803,-0.022,-0.0066,0.021195,-2.433653,-2.697579,0.971556,0.0177,0.0385,0.0208,0.0399,0.003396,-0.013423,0.0027,-0.0216,0.011435
1932-01-01,193201,0.0023,0.0203,-0.069,-0.0049,-0.0487,-0.1143,-0.0404,0.0099,-0.0266,-0.0253,0.0722,0.018,-0.0713,-0.0072,-0.051,-0.1166,-0.0427,0.0076,-0.0289,-0.0276,0.0699,-2.29715,-2.587651,1.191378,0.0248,0.039,0.0142,0.0393,-0.011577,-0.020548,0.0034,-0.0086,0.017377,-2.292781,-2.588626,1.170732,0.0241,0.0407,0.0166,0.051,-0.012921,-0.006803,-0.022,-0.0066,0.021195
1932-02-01,193202,0.0023,0.0562,0.0202,0.0592,0.0872,0.0629,0.1163,0.0408,0.02,0.0708,-0.0039,0.0539,0.0179,0.0569,0.0849,0.0606,0.114,0.0385,0.0177,0.0685,-0.0062,-2.38071,-2.665483,1.119843,0.0242,0.0367,0.0125,0.0364,-0.015728,-0.013986,0.0413,-0.0651,0.026715,-2.29715,-2.587651,1.191378,0.0248,0.039,0.0142,0.0393,-0.011577,-0.020548,0.0034,-0.0086,0.017377
1932-03-01,193203,0.0016,-0.062,-0.222,-0.1435,-0.0113,-0.1453,-0.1013,-0.0865,-0.065,-0.104,-0.1623,-0.0636,-0.2236,-0.1451,-0.0129,-0.1469,-0.1029,-0.0881,-0.0666,-0.1056,-0.1639,-2.290348,-2.569062,1.185862,0.0225,0.037,0.0145,0.0385,-0.008416,-0.007092,-0.0018,0.0374,0.013409,-2.38071,-2.665483,1.119843,0.0242,0.0367,0.0125,0.0364,-0.015728,-0.013986,0.0413,-0.0651,0.026715
1932-04-01,193204,0.0011,-0.1153,-0.2952,-0.2296,-0.1426,-0.2417,-0.1239,-0.1541,-0.1977,-0.1565,-0.2222,-0.1164,-0.2963,-0.2307,-0.1437,-0.2428,-0.125,-0.1552,-0.1988,-0.1576,-0.2233,-2.10087,-2.373111,1.553728,0.0111,0.0336,0.0225,0.0529,-0.015475,-0.007143,0.0604,-0.078,0.019851,-2.290348,-2.569062,1.185862,0.0225,0.037,0.0145,0.0385,-0.008416,-0.007092,-0.0018,0.0374,0.013409
1932-05-01,193205,0.0006,-0.2112,-0.1879,-0.1822,-0.0529,-0.2862,-0.1081,-0.2937,-0.3477,-0.2729,-0.3065,-0.2118,-0.1885,-0.1828,-0.0535,-0.2868,-0.1087,-0.2943,-0.3483,-0.2735,-0.3071,-1.873246,-2.138513,1.942333,0.0031,0.0349,0.0318,0.0564,-0.034051,-0.014388,-0.0188,0.0295,0.023184,-2.10087,-2.373111,1.553728,0.0111,0.0336,0.0225,0.0529,-0.015475,-0.007143,0.0604,-0.078,0.019851
1932-06-01,193206,0.0002,0.0107,-0.0781,-0.0252,0.0596,0.0692,-0.0971,-0.0042,0.1087,0.0146,-0.0156,0.0105,-0.0783,-0.0254,0.0594,0.069,-0.0973,-0.0044,0.1085,0.0144,-0.0158,-1.903915,-2.161744,2.028478,0.0034,0.0347,0.0313,0.0559,-0.040688,-0.007299,0.0065,-0.0074,0.034303,-1.873246,-2.138513,1.942333,0.0031,0.0349,0.0318,0.0564,-0.034051,-0.014388,-0.0188,0.0295,0.023184
1932-07-01,193207,0.0003,0.2477,0.4498,0.4185,0.3393,0.442,0.167,0.2715,0.2921,0.2942,0.5588,0.2474,0.4495,0.4182,0.339,0.4417,0.1667,0.2712,0.2918,0.2939,0.5585,-2.2651,-2.514927,1.612544,0.0022,0.032,0.0298,0.0553,-0.029176,0.0,0.0481,-0.0438,0.020111,-1.903915,-2.161744,2.028478,0.0034,0.0347,0.0313,0.0559,-0.040688,-0.007299,0.0065,-0.0074,0.034303
1932-08-01,193208,0.0003,0.2285,0.4544,0.4646,0.1954,0.4567,0.2817,0.3309,0.3614,0.4355,0.5875,0.2282,0.4541,0.4643,0.1951,0.4564,0.2814,0.3306,0.3611,0.4352,0.5872,-2.626761,-2.867908,1.187808,0.0014,0.0321,0.0307,0.0331,-0.015064,-0.007353,0.0003,0.0433,0.040019,-2.2651,-2.514927,1.612544,0.0022,0.032,0.0298,0.0553,-0.029176,0.0,0.0481,-0.0438,0.020111
1932-09-01,193209,0.0003,-0.0096,0.0852,-0.0245,-0.104,-0.056,0.0031,0.03,-0.1193,-0.0465,-0.042,-0.0099,0.0849,-0.0248,-0.1043,-0.0563,0.0028,0.0297,-0.1196,-0.0468,-0.0423,-2.634119,-2.865921,1.214366,0.0003,0.0319,0.0316,0.0291,0.000704,-0.007407,0.0057,0.0244,0.043299,-2.626761,-2.867908,1.187808,0.0014,0.0321,0.0307,0.0331,-0.015064,-0.007353,0.0003,0.0433,0.040019
1932-10-01,193210,0.0002,-0.1142,-0.2476,-0.1584,-0.0376,-0.1904,-0.0813,-0.1268,-0.1856,-0.1083,-0.18,-0.1144,-0.2478,-0.1586,-0.0378,-0.1906,-0.0815,-0.127,-0.1858,-0.1085,-0.1802,-2.532034,-2.753688,1.403877,0.0001,0.0322,0.0321,0.0323,-0.002874,-0.007463,-0.0017,0.0091,0.035645,-2.634119,-2.865921,1.214366,0.0003,0.0319,0.0316,0.0291,0.000704,-0.007407,0.0057,0.0244,0.043299
1932-11-01,193211,0.0002,-0.0719,-0.0293,-0.1032,-0.0456,-0.0825,-0.0113,-0.056,0.0533,-0.0362,-0.0692,-0.0721,-0.0295,-0.1034,-0.0458,-0.0827,-0.0115,-0.0562,0.0531,-0.0364,-0.0694,-2.520589,-2.731139,1.542147,0.0001,0.0322,0.0321,0.0361,-0.003322,-0.007519,0.0032,0.0041,0.023317,-2.532034,-2.753688,1.403877,0.0001,0.0322,0.0321,0.0323,-0.002874,-0.007463,-0.0017,0.0091,0.035645
1932-12-01,193212,0.0001,0.0378,0.0433,0.0329,0.0012,0.0741,0.0368,0.0488,0.0678,0.0915,0.0491,0.0377,0.0432,0.0328,0.0011,0.074,0.0367,0.0487,0.0677,0.0914,0.049,-2.623218,-2.821669,1.442084,0.0004,0.0315,0.0311,0.0383,-0.005032,-0.007576,0.0131,0.0008,0.010223,-2.520589,-2.731139,1.542147,0.0001,0.0322,0.0321,0.0361,-0.003322,-0.007519,0.0032,0.0041,0.023317
1933-01-01,193301,0.0001,0.0463,0.0091,0.0342,-0.0293,0.0141,0.0031,-0.0234,-0.0114,-0.044,0.0853,0.0462,0.009,0.0341,-0.0294,0.014,0.003,-0.0235,-0.0115,-0.0441,0.0852,-2.640499,-2.822821,1.426929,0.0007,0.0308,0.0301,0.0357,-0.006491,-0.015267,0.0148,0.0399,0.005917,-2.623218,-2.821669,1.442084,0.0004,0.0315,0.0311,0.0383,-0.005032,-0.007576,0.0131,0.0008,0.010223
1933-02-01,193302,-0.0003,-0.0906,-0.2466,-0.1754,-0.1334,-0.201,-0.0777,-0.1813,-0.1096,-0.1991,-0.1644,-0.0903,-0.2463,-0.1751,-0.1331,-0.2007,-0.0774,-0.181,-0.1093,-0.1988,-0.1641,-2.446774,-2.612901,1.69099,0.0001,0.0325,0.0324,0.0389,-0.005819,-0.015504,-0.0258,-0.0265,0.015667,-2.640499,-2.822821,1.426929,0.0007,0.0308,0.0301,0.0357,-0.006491,-0.015267,0.0148,0.0399,0.005917
1933-03-01,193303,0.0004,0.1033,0.0915,0.1119,0.0379,0.0738,-0.062,0.085,-0.0321,-0.1305,0.0365,0.1029,0.0911,0.1115,0.0375,0.0734,-0.0624,0.0846,-0.0325,-0.1309,0.0361,-2.490048,-2.639912,1.476534,0.0134,0.0321,0.0187,0.0423,-0.021885,-0.007874,0.0097,-0.005,0.037454,-2.446774,-2.612901,1.69099,0.0001,0.0325,0.0324,0.0389,-0.005819,-0.015504,-0.0258,-0.0265,0.015667
1933-04-01,193304,0.001,0.3424,0.7979,0.5808,0.3936,0.5181,0.1322,0.4245,0.3714,0.2569,0.309,0.3414,0.7969,0.5798,0.3926,0.5171,0.1312,0.4235,0.3704,0.2559,0.308,-2.852631,-2.986163,1.119015,0.0045,0.0325,0.028,0.0434,-0.00637,0.0,-0.0032,-0.0063,0.029151,-2.490048,-2.639912,1.476534,0.0134,0.0321,0.0187,0.0423,-0.021885,-0.007874,0.0097,-0.005,0.037454
1933-05-01,193305,0.0004,0.1268,0.2603,0.2604,0.1748,0.1983,0.1737,0.1728,0.2366,0.193,0.3156,0.1264,0.2599,0.26,0.1744,0.1979,0.1733,0.1724,0.2362,0.1926,0.3152,-3.010362,-3.127487,0.928385,0.0029,0.0308,0.0279,0.0311,-0.003002,0.0,0.0303,0.0285,0.011964,-2.852631,-2.986163,1.119015,0.0045,0.0325,0.028,0.0434,-0.00637,0.0,-0.0032,-0.0063,0.029151
1933-06-01,193306,0.0002,0.1043,0.2079,0.1228,0.1218,0.1082,0.105,0.1592,0.1039,0.1559,0.1455,0.1041,0.2077,0.1226,0.1216,0.108,0.1048,0.159,0.1037,0.1557,0.1453,-3.144702,-3.245346,0.833503,0.0007,0.0306,0.0299,0.0261,0.00076,0.007937,0.005,0.014,0.019819,-3.010362,-3.127487,0.928385,0.0029,0.0308,0.0279,0.0311,-0.003002,0.0,0.0303,0.0285,0.011964
1933-07-01,193307,0.0002,-0.0662,-0.0706,-0.1137,-0.1205,-0.1107,-0.0436,-0.1346,-0.1911,-0.1349,-0.0666,-0.0664,-0.0708,-0.1139,-0.1207,-0.1109,-0.0438,-0.1348,-0.1913,-0.1351,-0.0668,-3.06329,-3.147374,0.901179,0.0019,0.0309,0.029,0.0226,0.002713,0.031496,-0.0017,0.0178,0.032868,-3.144702,-3.245346,0.833503,0.0007,0.0306,0.0299,0.0261,0.00076,0.007937,0.005,0.014,0.019819
1933-08-01,193308,0.0003,0.0987,0.2094,0.1622,0.1908,0.1289,0.0453,0.0712,-0.0042,-0.0124,0.1461,0.0984,0.2091,0.1619,0.1905,0.1286,0.045,0.0709,-0.0045,-0.0127,0.1458,-3.182573,-3.250014,0.79875,0.0001,0.0308,0.0307,0.0247,0.002147,0.007634,0.0044,0.0049,0.011879,-3.06329,-3.147374,0.901179,0.0019,0.0309,0.029,0.0226,0.002713,0.031496,-0.0017,0.0178,0.032868
1933-09-01,193309,0.0002,-0.0749,-0.1541,-0.1015,-0.0269,-0.1716,-0.037,-0.0879,-0.0134,-0.1976,-0.1643,-0.0751,-0.1543,-0.1017,-0.0271,-0.1718,-0.0372,-0.0881,-0.0136,-0.1978,-0.1645,-3.072897,-3.123612,0.867997,0.0004,0.0308,0.0304,0.0291,-0.000459,0.0,0.0023,-0.0037,0.01425,-3.182573,-3.250014,0.79875,0.0001,0.0308,0.0307,0.0247,0.002147,0.007634,0.0044,0.0049,0.011879
1933-10-01,193310,0.0001,-0.0912,-0.1006,-0.0813,-0.0485,-0.0973,-0.0718,-0.0784,-0.0603,-0.0752,-0.1143,-0.0913,-0.1007,-0.0814,-0.0486,-0.0974,-0.0719,-0.0785,-0.0604,-0.0753,-0.1144,-2.991278,-3.025179,0.927858,0.0009,0.0315,0.0306,0.0315,0.003462,0.0,-0.0091,0.0131,0.027676,-3.072897,-3.123612,0.867997,0.0004,0.0308,0.0304,0.0291,-0.000459,0.0,0.0023,-0.0037,0.01425
1933-11-01,193311,0.0002,0.0521,0.2548,0.13,0.1471,0.1294,0.0563,0.1447,0.0945,-0.0244,0.0539,0.0519,0.2546,0.1298,0.1469,0.1292,0.0561,0.1445,0.0943,-0.0246,0.0537,-3.100194,-3.117191,0.833503,0.0022,0.0327,0.0305,0.0344,0.005923,0.0,-0.0149,-0.0099,0.009582,-2.991278,-3.025179,0.927858,0.0009,0.0315,0.0306,0.0315,0.003462,0.0,-0.0091,0.0131,0.027676
1933-12-01,193312,0.0002,-0.0342,0.1045,0.0468,-0.0121,0.0139,-0.038,0.0449,-0.1178,0.0106,0.0471,-0.0344,0.1043,0.0466,-0.0123,0.0137,-0.0382,0.0447,-0.118,0.0104,0.0469,-3.133516,-3.133516,0.829026,0.0029,0.0336,0.0307,0.0325,0.006195,0.0,-0.0113,0.037,0.005591,-3.100194,-3.117191,0.833503,0.0022,0.0327,0.0305,0.0344,0.005923,0.0,-0.0149,-0.0099,0.009582
1934-01-01,193401,0.0005,0.1006,0.1322,0.111,0.0872,0.1608,0.0597,0.1743,0.1679,0.2054,0.1871,0.1001,0.1317,0.1105,0.0867,0.1603,0.0592,0.1738,0.1674,0.2049,0.1866,-3.232396,-3.224712,0.762917,0.0072,0.0321,0.0249,0.0266,0.003558,0.0,0.0257,0.0,0.006639,-3.133516,-3.133516,0.829026,0.0029,0.0336,0.0307,0.0325,0.006195,0.0,-0.0113,0.037,0.005591
1934-02-01,193402,0.0002,-0.0504,-0.0207,-0.0316,-0.0339,-0.0631,0.0212,0.0307,-0.036,-0.0175,-0.019,-0.0506,-0.0209,-0.0318,-0.0341,-0.0633,0.021,0.0305,-0.0362,-0.0177,-0.0192,-3.19296,-3.178128,0.790644,0.0062,0.0317,0.0255,0.0207,0.005595,0.007576,0.0081,0.0065,0.005567,-3.232396,-3.224712,0.762917,0.0072,0.0321,0.0249,0.0266,0.003558,0.0,0.0257,0.0,0.006639
1934-03-01,193403,0.0002,0.0117,-0.003,-0.0125,-0.0133,0.0318,0.0126,0.024,-0.0064,-0.0181,0.0081,0.0115,-0.0032,-0.0127,-0.0135,0.0316,0.0124,0.0238,-0.0066,-0.0183,0.0079,-3.190221,-3.167873,0.802512,0.0024,0.0307,0.0283,0.0213,0.009606,0.0,0.0197,-0.001,0.006373,-3.19296,-3.178128,0.790644,0.0062,0.0317,0.0255,0.0207,0.005595,0.007576,0.0081,0.0065,0.005567
1934-04-01,193404,0.0001,0.0308,-0.0685,-0.0269,-0.0199,-0.0233,-0.0125,-0.0124,0.08,-0.0376,-0.0161,0.0307,-0.0686,-0.027,-0.02,-0.0234,-0.0126,-0.0125,0.0799,-0.0377,-0.0162,-3.161067,-3.131287,0.801075,0.0015,0.03,0.0285,0.0194,0.007829,0.0,0.0126,-0.0022,0.001899,-3.190221,-3.167873,0.802512,0.0024,0.0307,0.0283,0.0213,0.009606,0.0,0.0197,-0.001,0.006373
1934-05-01,193405,0.0001,-0.0299,-0.1282,-0.1011,-0.0462,-0.0661,-0.043,-0.0797,-0.0034,-0.0779,-0.0741,-0.03,-0.1283,-0.1012,-0.0463,-0.0662,-0.0431,-0.0798,-0.0035,-0.078,-0.0742,-3.074285,-3.037595,0.856383,0.0016,0.0292,0.0276,0.0204,0.007652,0.0,0.0131,-0.0041,0.007363,-3.161067,-3.131287,0.801075,0.0015,0.03,0.0285,0.0194,0.007829,0.0,0.0126,-0.0022,0.001899
1934-06-01,193406,0.0001,0.0386,-0.0275,0.0425,0.012,0.0279,0.0127,0.0242,0.0203,0.0432,0.0313,0.0385,-0.0276,0.0424,0.0119,0.0278,0.0126,0.0241,0.0202,0.0431,0.0312,-3.093083,-3.04912,0.840731,0.0015,0.0289,0.0274,0.0213,0.005983,0.007519,0.0067,0.0091,0.006895,-3.074285,-3.037595,0.856383,0.0016,0.0292,0.0276,0.0204,0.007652,0.0,0.0131,-0.0041,0.007363
1934-07-01,193407,0.0001,-0.0512,-0.1384,-0.1157,-0.0974,-0.1189,-0.0435,-0.0836,-0.019,-0.1726,-0.1749,-0.0513,-0.1385,-0.1158,-0.0975,-0.119,-0.0436,-0.0837,-0.0191,-0.1727,-0.175,-2.968906,-2.917748,0.914253,0.0015,0.0288,0.0273,0.0224,0.002908,0.0,0.004,0.0007,0.011531,-3.093083,-3.04912,0.840731,0.0015,0.0289,0.0274,0.0213,0.005983,0.007519,0.0067,0.0091,0.006895
1934-08-01,193408,0.0001,0.0423,0.1089,0.0751,0.0611,0.066,0.0256,0.0471,-0.0307,0.0203,0.0453,0.0422,0.1088,0.075,0.061,0.0659,0.0255,0.047,-0.0308,0.0202,0.0452,-3.019622,-2.96178,0.866896,0.0019,0.0299,0.028,0.0256,0.019957,0.0,-0.0118,0.0165,0.006501,-2.968906,-2.917748,0.914253,0.0015,0.0288,0.0273,0.0224,0.002908,0.0,0.004,0.0007,0.011531
1934-09-01,193409,0.0001,0.0025,0.0068,-0.0112,-0.0232,-0.0031,0.0179,0.0256,0.0082,0.0161,-0.0033,0.0024,0.0067,-0.0113,-0.0233,-0.0032,0.0178,0.0255,0.0081,0.016,-0.0034,-3.012353,-2.947466,0.870364,0.0021,0.031,0.0289,0.0261,0.019439,0.014925,-0.0146,0.0085,0.004831,-3.019622,-2.96178,0.866896,0.0019,0.0299,0.028,0.0256,0.019957,0.0,-0.0118,0.0165,0.006501
1934-10-01,193410,0.0001,0.0061,-0.0209,-0.0042,-0.0468,-0.0093,-0.0144,0.0162,-0.0071,-0.076,-0.0222,0.006,-0.021,-0.0043,-0.0469,-0.0094,-0.0145,0.0161,-0.0072,-0.0761,-0.0223,-2.97818,-2.906321,0.862254,0.0027,0.03,0.0273,0.025,0.023897,-0.007353,0.0182,-0.008,0.004358,-3.012353,-2.947466,0.870364,0.0021,0.031,0.0289,0.0261,0.019439,0.014925,-0.0146,0.0085,0.004831
1934-11-01,193411,0.0001,0.0851,0.1767,0.126,0.0702,0.1354,-0.0173,0.097,0.0406,-0.0029,0.0565,0.085,0.1766,0.1259,0.0701,0.1353,-0.0174,0.0969,0.0405,-0.003,0.0564,-3.055781,-2.977452,0.782009,0.0025,0.0299,0.0274,0.0251,0.020711,0.0,0.0037,0.0092,0.002025,-2.97818,-2.906321,0.862254,0.0027,0.03,0.0273,0.025,0.023897,-0.007353,0.0182,-0.008,0.004358
1934-12-01,193412,0.0001,-0.0094,0.0356,0.0221,0.0068,0.0369,-0.006,-0.0104,0.0061,-0.0864,-0.0013,-0.0095,0.0355,0.022,0.0067,0.0368,-0.0061,-0.0105,0.006,-0.0865,-0.0014,-3.049799,-2.964642,0.773741,0.0023,0.0293,0.027,0.0242,0.020813,-0.007407,0.0112,-0.0011,0.002609,-3.055781,-2.977452,0.782009,0.0025,0.0299,0.0274,0.0251,0.020711,0.0,0.0037,0.0092,0.002025
1935-01-01,193501,0.0001,-0.014,-0.0884,-0.024,-0.0437,0.0112,-0.0046,-0.0538,-0.0086,-0.0317,-0.0673,-0.0141,-0.0885,-0.0241,-0.0438,0.0111,-0.0047,-0.0539,-0.0087,-0.0318,-0.0674,-3.006782,-2.770393,0.791622,0.002,0.0281,0.0261,0.0221,0.020997,0.014925,0.0182,0.0029,0.002214,-3.049799,-2.964642,0.773741,0.0023,0.0293,0.027,0.0242,0.020813,-0.007407,0.0112,-0.0011,0.002609
1935-02-01,193502,0.0002,0.016,-0.035,-0.0181,-0.0338,0.002,0.0104,-0.0066,0.043,-0.1219,-0.0475,0.0158,-0.0352,-0.0183,-0.034,0.0018,0.0102,-0.0068,0.0428,-0.1221,-0.0477,-2.966418,-2.598693,0.786286,0.0019,0.0275,0.0256,0.0226,0.014709,0.007353,0.0092,0.0049,0.00328,-3.006782,-2.770393,0.791622,0.002,0.0281,0.0261,0.0221,0.020997,0.014925,0.0182,0.0029,0.002214
1935-03-01,193503,0.0001,-0.0487,-0.0582,-0.0486,-0.0382,-0.0413,-0.0072,-0.0436,-0.0314,0.1236,-0.0543,-0.0488,-0.0583,-0.0487,-0.0383,-0.0414,-0.0073,-0.0437,-0.0315,0.1235,-0.0544,-2.935038,-2.451241,0.800754,0.0015,0.0274,0.0259,0.0253,0.012046,0.0,0.0041,0.0002,0.003973,-2.966418,-2.598693,0.786286,0.0019,0.0275,0.0256,0.0226,0.014709,0.007353,0.0092,0.0049,0.00328
1935-04-01,193504,0.0001,0.0599,0.0572,0.0904,0.1549,0.1024,0.0913,0.0692,0.0318,0.1115,0.0877,0.0598,0.0571,0.0903,0.1548,0.1023,0.0912,0.0691,0.0317,0.1114,0.0876,-3.033803,-2.506694,0.737323,0.0015,0.0269,0.0254,0.0247,0.019094,0.007299,0.0079,0.0033,0.003162,-2.935038,-2.451241,0.800754,0.0015,0.0274,0.0259,0.0253,0.012046,0.0,0.0041,0.0002,0.003973
1935-05-01,193505,0.0001,0.0108,0.0292,0.0186,0.035,0.0264,0.0838,0.0255,-0.0408,0.1377,0.0391,0.0107,0.0291,0.0185,0.0349,0.0263,0.0837,0.0254,-0.0409,0.1376,0.039,-3.073112,-2.503875,0.729393,0.0015,0.0276,0.0261,0.0229,0.019298,0.0,-0.0057,0.0099,0.002878,-3.033803,-2.506694,0.737323,0.0015,0.0269,0.0254,0.0247,0.019094,0.007299,0.0079,0.0033,0.003162
1935-06-01,193506,0.0001,0.0551,0.0978,0.0651,0.015,0.0835,0.0532,0.0626,0.0408,0.0913,0.0637,0.055,0.0977,0.065,0.0149,0.0834,0.0531,0.0625,0.0407,0.0912,0.0636,-3.146305,-2.536046,0.681818,0.0015,0.027,0.0255,0.0216,0.019344,-0.007246,0.0092,0.002,0.00281,-3.073112,-2.503875,0.729393,0.0015,0.0276,0.0261,0.0229,0.019298,0.0,-0.0057,0.0099,0.002878
1935-07-01,193507,0.0001,0.0314,0.1909,0.1061,0.0014,0.096,0.0574,0.0751,0.032,0.0923,0.0813,0.0313,0.1908,0.106,0.0013,0.0959,0.0573,0.075,0.0319,0.0922,0.0812,-3.226122,-2.636654,0.639309,0.0015,0.0268,0.0253,0.0211,0.01741,0.0,0.0046,0.0065,0.00168,-3.146305,-2.536046,0.681818,0.0015,0.027,0.0255,0.0216,0.019344,-0.007246,0.0092,0.002,0.00281
1935-08-01,193508,0.0001,-0.0157,0.0898,0.0324,-0.019,0.0322,0.0407,0.0307,0.0025,0.0723,0.0251,-0.0158,0.0897,0.0323,-0.0191,0.0321,0.0406,0.0306,0.0024,0.0722,0.025,-3.247552,-2.679315,0.633687,0.0016,0.0281,0.0265,0.0198,0.004982,0.0,-0.0133,0.0091,0.003775,-3.226122,-2.636654,0.639309,0.0015,0.0268,0.0253,0.0211,0.01741,0.0,0.0046,0.0065,0.00168
1935-09-01,193509,0.0001,0.0169,0.111,0.0423,-0.0334,0.0776,0.0427,-0.0058,0.011,-0.0204,0.0054,0.0168,0.1109,0.0422,-0.0335,0.0775,0.0426,-0.0059,0.0109,-0.0205,0.0053,-3.271123,-2.72458,0.611734,0.002,0.0282,0.0262,0.0194,0.008027,0.0,0.0009,-0.0009,0.002429,-3.247552,-2.679315,0.633687,0.0016,0.0281,0.0265,0.0198,0.004982,0.0,-0.0133,0.0091,0.003775
1935-10-01,193510,0.0001,0.0449,0.1364,0.0585,0.1354,0.088,0.0311,0.0122,0.0598,0.1416,0.0245,0.0448,0.1363,0.0584,0.1353,0.0879,0.031,0.0121,0.0597,0.1415,0.0244,-3.321031,-2.79696,0.577501,0.002,0.0279,0.0259,0.0202,0.002951,0.0,0.0061,-0.0019,0.003259,-3.271123,-2.72458,0.611734,0.002,0.0282,0.0262,0.0194,0.008027,0.0,0.0009,-0.0009,0.002429
1935-11-01,193511,0.0002,0.0109,0.0342,0.0459,0.0279,0.0582,0.0972,0.029,0.0174,0.0083,0.1323,0.0107,0.034,0.0457,0.0277,0.058,0.097,0.0288,0.0172,0.0081,0.1321,-3.337625,-2.835533,0.566952,0.0016,0.028,0.0264,0.0196,0.002219,0.007299,0.001,0.0059,0.00315,-3.321031,-2.79696,0.577501,0.002,0.0279,0.0259,0.0202,0.002951,0.0,0.0061,-0.0019,0.003259
1935-12-01,193512,0.0001,0.021,0.058,0.0368,0.1407,0.0351,-0.0014,-0.0103,0.0235,0.0563,0.0425,0.0209,0.0579,0.0367,0.1406,0.035,-0.0015,-0.0104,0.0234,0.0562,0.0424,-3.352514,-2.871928,0.559911,0.0015,0.0276,0.0261,0.0186,0.008689,0.0,0.007,0.0013,0.002897,-3.337625,-2.835533,0.566952,0.0016,0.028,0.0264,0.0196,0.002219,0.007299,0.001,0.0059,0.00315
1936-01-01,193601,0.0001,0.0324,0.0389,0.0563,0.1411,0.0649,0.0417,-0.0281,0.0346,0.1254,0.1241,0.0323,0.0388,0.0562,0.141,0.0648,0.0416,-0.0282,0.0345,0.1253,0.124,-3.394928,-2.922323,0.539835,0.002,0.0285,0.0265,0.0163,0.008908,0.0,0.0055,0.0027,0.001867,-3.352514,-2.871928,0.559911,0.0015,0.0276,0.0261,0.0186,0.008689,0.0,0.007,0.0013,0.002897
1936-02-01,193602,0.0001,0.006,0.0374,0.0556,0.0122,0.0034,0.0657,0.0098,0.0346,-0.066,0.0284,0.0059,0.0373,0.0555,0.0121,0.0033,0.0656,0.0097,0.0345,-0.0661,0.0283,-3.390941,-2.926052,0.529076,0.002,0.0281,0.0261,0.0148,0.01376,0.0,0.0081,-0.0027,0.002223,-3.394928,-2.922323,0.539835,0.002,0.0285,0.0265,0.0163,0.008908,0.0,0.0055,0.0027,0.001867
