date,model,cum_r2_os,r2_change,abs_change
1975-03-01,random_forest,0.003958002260096594,-0.00038091434012972256,0.00038091434012972256
1977-12-01,random_forest,0.0052683584742340694,-0.00038006029068145004,0.00038006029068145004
1972-07-01,elastic_net_restricted,-0.012138929865521763,-0.00037921961846104635,0.00037921961846104635
1977-04-01,random_forest,0.006921063905827585,0.000372651023158266,0.000372651023158266
1977-04-01,ols4_restricted,0.013836625175893302,0.00037171561307985934,0.00037171561307985934
1975-12-01,random_forest,0.0073524127150307985,0.0003662563336452101,0.0003662563336452101
1972-03-01,ols4_restricted,0.004128818608197049,0.0003661736607694756,0.0003661736607694756
1972-02-01,ridge_restricted,0.006470652492361384,-0.0003602242231486308,0.0003602242231486308
1977-03-01,random_forest,0.006548412882669319,0.00036020425114227043,0.00036020425114227043
1975-07-01,ridge_restricted,0.012794752620022309,-0.0003568990032951861,0.0003568990032951861
1971-09-01,ridge_restricted,0.008173008340741916,0.0003561033388908008,0.0003561033388908008
1977-11-01,random_forest,0.0056484187649155195,0.00035520618427125044,0.00035520618427125044
1972-07-01,ols4_restricted,0.005311702790064465,0.0003511636549837433,0.0003511636549837433
1975-09-01,random_forest,0.0071593210804349995,0.0003506161942081641,0.0003506161942081641
1977-07-01,ols4_restricted,0.013281355378853766,0.0003453942195273847,0.0003453942195273847
1976-09-01,ols4_restricted,0.013345494305334516,-0.0003398883402384919,0.0003398883402384919
1970-02-01,elastic_net_restricted,-0.012269301819018608,0.0003317574090822232,0.0003317574090822232
1972-10-01,random_forest,-0.004027494631341788,-0.0003214778482740657,0.0003214778482740657
1977-11-01,elastic_net_restricted,-0.007280032865297903,-0.0003212320151892434,0.0003212320151892434
1972-09-01,random_forest,-0.0037060167830677226,0.00031664906828921023,0.00031664906828921023
1972-02-01,ols_restricted,-0.0068849854454423485,0.0003130355140449235,0.0003130355140449235
1972-04-01,elastic_net_restricted,-0.0108943503479772,0.0003103067169873512,0.0003103067169873512
1975-05-01,ridge_restricted,0.013060280487318821,-0.0003072500754155768,0.0003072500754155768
1972-05-01,random_forest,-0.004424709110041403,-0.00030507465476559137,0.00030507465476559137
1975-10-01,ridge_restricted,0.012587156317574743,-0.00030482812997398995,0.00030482812997398995
1976-07-01,ols_restricted,-0.01342694836279601,0.0003024560441849296,0.0003024560441849296
1972-01-01,elastic_net_restricted,-0.012138741162395583,-0.00030218127884373835,0.00030218127884373835
1975-11-01,ols_restricted,-0.014375609835171655,0.00029648437617772923,0.00029648437617772923
1970-03-01,ridge_restricted,0.011998248559095537,0.00029177465088368014,0.00029177465088368014
1975-11-01,elastic_net_restricted,-0.011069800577071987,0.00028674616079884564,0.00028674616079884564
1971-06-01,ols4_restricted,0.0044607469182498475,-0.00028316162606111233,0.00028316162606111233
1977-10-01,elastic_net_restricted,-0.00695880085010866,0.0002792615973414396,0.0002792615973414396
1976-03-01,ols4_restricted,0.014307082239524071,-0.0002786458755136955,0.0002786458755136955
1976-02-01,random_forest,0.008581869173299029,-0.00027400484202070273,0.00027400484202070273
1976-09-01,random_forest,0.006626331895173154,0.0002661699382132789,0.0002661699382132789
1976-10-01,elastic_net_restricted,-0.00986580214162267,0.0002660983620726091,0.0002660983620726091
1971-06-01,ols_restricted,-0.00823438895607509,0.00026066566052738126,0.00026066566052738126
1971-06-01,elastic_net_restricted,-0.013593010823448503,0.00026063374712568393,0.00026063374712568393
1976-02-01,elastic_net_restricted,-0.009288259846492708,0.00025615741131715906,0.00025615741131715906
1976-07-01,elastic_net_restricted,-0.010454546469308223,0.00025608948458329985,0.00025608948458329985
1972-03-01,elastic_net_restricted,-0.011204657064964551,0.0002498969062823108,0.0002498969062823108
1972-04-01,ridge_restricted,0.00689452888581873,0.0002451465506082221,0.0002451465506082221
1972-06-01,elastic_net_restricted,-0.011759710247060717,-0.0002444530279339212,0.0002444530279339212
1971-11-01,ridge_restricted,0.009200095019509903,0.00024306127667572675,0.00024306127667572675
1977-05-01,ols4_restricted,0.01407360137010497,0.00023697619421166917,0.00023697619421166917
1975-12-01,ols4_restricted,0.017766190438707242,0.0002316462241230277,0.0002316462241230277
1972-05-01,ridge_restricted,0.006666924950538511,-0.00022760393528021856,0.00022760393528021856
1971-02-01,ols4_restricted,0.0038037430461874246,0.0002197786490484746,0.0002197786490484746
1970-02-01,random_forest,0.009749666643670163,-0.0002171171434744764,0.0002171171434744764
1977-09-01,random_forest,0.007005534666881452,-0.00021604467851232823,0.00021604467851232823
1977-01-01,ridge_restricted,0.012040663791771544,-0.0002138435635452799,0.0002138435635452799
1975-11-01,random_forest,0.006986156381385588,0.00021202181110213658,0.00021202181110213658
1976-08-01,elastic_net_restricted,-0.01024519342116693,0.00020935304814129196,0.00020935304814129196
1972-04-01,ols4_restricted,0.00433809435694652,0.0002092757487494705,0.0002092757487494705
