date,asset,model,cum_r2_os,r2_change,abs_change
1975-01-01,Utils_excess,ols4_restricted,0.04062064739066906,-0.015311510694463015,0.015311510694463015
1970-04-01,Manuf_excess,ols4_restricted,0.04326667300421072,0.015227529606169687,0.015227529606169687
1970-06-01,HiTec_excess,ols4_restricted,0.023890389803223555,0.015186637842587336,0.015186637842587336
1970-04-01,Shops_excess,ols4_restricted,-0.028541509977022095,0.01498624142450522,0.01498624142450522
1970-05-01,Utils_excess,ols_restricted,-0.042436750388243016,0.014875436858307722,0.014875436858307722
1970-05-01,Utils_excess,elastic_net_restricted,-0.04119344822124327,0.014797978266090972,0.014797978266090972
1970-01-01,Enrgy_excess,ols_restricted,0.0587160981176984,0.014748365916932737,0.014748365916932737
1970-04-01,HiTec_excess,elastic_net_restricted,-0.05055847259007562,0.014724148563397765,0.014724148563397765
1970-01-01,Hlth_excess,ols_restricted,-0.02214899950748661,-0.014716454887663488,0.014716454887663488
1970-07-01,Other_excess,random_forest,0.020706289687691948,-0.014659641750566221,0.014659641750566221
1970-04-01,NoDur_excess,ols_restricted,-0.021433397642162122,0.014638700058435372,0.014638700058435372
1970-03-01,Hlth_excess,ols_restricted,-0.0030455708759458133,0.014557121958945318,0.014557121958945318
1970-04-01,Other_excess,ols_restricted,0.011092141658853305,0.014351280374483966,0.014351280374483966
1970-07-01,Telcm_excess,random_forest,0.0046065783557210915,-0.014328873158143574,0.014328873158143574
1970-04-01,Durbl_excess,ols4_restricted,0.038254276794866815,0.014229792076272396,0.014229792076272396
1970-04-01,Manuf_excess,ols_restricted,0.05221955478624518,0.014082979988335298,0.014082979988335298
1970-05-01,NoDur_excess,ols_restricted,-0.0075679956885508215,0.0138654019536113,0.0138654019536113
1970-04-01,Manuf_excess,elastic_net_restricted,0.05416333670468776,0.013834484039648487,0.013834484039648487
1971-01-01,Telcm_excess,ols4_restricted,0.029870202808654045,-0.013642670776031651,0.013642670776031651
1975-01-01,Utils_excess,random_forest,-0.02155111504984064,-0.013621033492870582,0.013621033492870582
1970-04-01,Hlth_excess,elastic_net_restricted,-0.020665070249451523,-0.013589310566040291,0.013589310566040291
1970-04-01,Durbl_excess,elastic_net_restricted,0.030123336126763656,0.013419296791523205,0.013419296791523205
1975-01-01,Manuf_excess,ols_restricted,-5.76009390778065e-05,0.013405324272838248,0.013405324272838248
1970-01-01,Other_excess,ols4_restricted,-0.0038527839565232203,0.013181562763392662,0.013181562763392662
1975-01-01,Other_excess,random_forest,0.014318085002259284,-0.013178216759395234,0.013178216759395234
1970-01-01,HiTec_excess,random_forest,0.010598339446502125,-0.013101580768392962,0.013101580768392962
1970-01-01,Shops_excess,ols4_restricted,-0.04049029345026112,0.01308637405914359,0.01308637405914359
1972-08-01,Enrgy_excess,ols4_restricted,0.0023521467159798304,-0.013002773690504399,0.013002773690504399
