date,asset,realized,historical_mean,ridge,ridge_restricted,ridge_alpha
1949-04-01,Other_excess,-0.0162,0.00562659,0.00931323,0.00931323,2424.46201708
1949-05-01,NoDur_excess,-0.0053,0.00583097,0.01465548,0.01465548,289.42661247
1949-05-01,Durbl_excess,-0.0304,0.0111403,0.01618352,0.01618352,1193.77664171
1949-05-01,Manuf_excess,-0.0344,0.00854142,0.00854142,0.00854142,1e+16
1949-05-01,Enrgy_excess,-0.0577,0.00713396,0.00713396,0.00713396,1e+16
1949-05-01,HiTec_excess,-0.0542,0.00919925,0.01597107,0.01597107,1193.77664171
1949-05-01,Telcm_excess,-0.0227,0.00596343,0.00635002,0.00635002,2424.46201708
1949-05-01,Shops_excess,0.0007,0.00797201,0.01036147,0.01036147,2424.46201708
1949-05-01,Hlth_excess,-0.02,0.00707052,0.0089467,0.0089467,2424.46201708
1949-05-01,Utils_excess,-0.0069,0.00674851,0.01597928,0.01597928,587.80160723
1949-05-01,Other_excess,-0.0281,0.00554515,0.00944419,0.00944419,2424.46201708
1949-06-01,NoDur_excess,0.0094,0.00578959,0.01675363,0.01675363,289.42661247
1949-06-01,Durbl_excess,0.012,0.01098587,0.01731744,0.01731744,1193.77664171
1949-06-01,Manuf_excess,0.0014,0.00838178,0.00838178,0.00838178,1e+16
1949-06-01,Enrgy_excess,-0.0128,0.00689294,0.00689294,0.00689294,1e+16
1949-06-01,HiTec_excess,0.0001,0.00896357,0.01633277,0.01633277,1193.77664171
1949-06-01,Telcm_excess,0.0103,0.00585688,0.00610808,0.00610808,2424.46201708
1949-06-01,Shops_excess,0.0277,0.00794498,0.01087638,0.01087638,2424.46201708
1949-06-01,Hlth_excess,0.0207,0.00696989,0.00939425,0.00939425,2424.46201708
1949-06-01,Utils_excess,-0.0111,0.00669777,0.01713369,0.01713369,587.80160723
1949-06-01,Other_excess,-0.0147,0.00542007,0.00957787,0.00957787,2424.46201708
1949-07-01,NoDur_excess,0.0486,0.00580296,0.01168814,0.01168814,289.42661247
1949-07-01,Durbl_excess,0.0935,0.01098963,0.01406859,0.01406859,1193.77664171
1949-07-01,Manuf_excess,0.0585,0.00835593,0.00835593,0.00835593,1e+16
1949-07-01,Enrgy_excess,0.0615,0.00682,0.00682,0.00682,1e+16
1949-07-01,HiTec_excess,0.0681,0.00893074,0.01393197,0.01393197,1193.77664171
1949-07-01,Telcm_excess,0.0232,0.00587333,0.00574073,0.00574073,2424.46201708
1949-07-01,Shops_excess,0.0507,0.00801815,0.00904333,0.00904333,2424.46201708
1949-07-01,Hlth_excess,0.0592,0.00702074,0.00816599,0.00816599,2424.46201708
